train_label,train_label_name,test_label,test_label_name,representation,axis_method,repeat,train_source_n,train_external_n,test_source_n,test_external_n,auc,accuracy,effect_size
8,colorectal adenocarcinoma epithelium,6,normal colon mucosa,residual_full,mean_difference,20,863,863,1577,741,0.5896751292405933,0.5806729939603106,0.27695655265953206
6,normal colon mucosa,6,normal colon mucosa,residual_top8_pca,logistic_regression,1,519,519,222,222,0.7818764710656603,0.7094594594594594,1.1020492596635818
6,normal colon mucosa,6,normal colon mucosa,residual_top8_pca,mean_difference,1,519,519,222,222,0.7444606768931094,0.6981981981981982,0.9315619188507371
6,normal colon mucosa,6,normal colon mucosa,residual_top8_pca,logistic_regression,2,519,519,222,222,0.7914536157779402,0.7117117117117117,1.1438543070651839
6,normal colon mucosa,6,normal colon mucosa,residual_top8_pca,mean_difference,2,519,519,222,222,0.7665773881990098,0.6981981981981982,1.0378462976584684
6,normal colon mucosa,6,normal colon mucosa,residual_top8_pca,logistic_regression,3,519,519,222,222,0.8429713497281065,0.759009009009009,1.4007090031513763
6,normal colon mucosa,6,normal colon mucosa,residual_top8_pca,mean_difference,3,519,519,222,222,0.8327246165084002,0.7545045045045045,1.333375155198075
6,normal colon mucosa,6,normal colon mucosa,residual_top8_pca,logistic_regression,4,519,519,222,222,0.7686876065254443,0.6936936936936937,1.0623546977556662
6,normal colon mucosa,6,normal colon mucosa,residual_top8_pca,mean_difference,4,519,519,222,222,0.7539160782404025,0.704954954954955,0.9764950177305692
6,normal colon mucosa,6,normal colon mucosa,residual_top8_pca,logistic_regression,5,519,519,222,222,0.7947406866325786,0.7297297297297297,1.1404271607876264
6,normal colon mucosa,6,normal colon mucosa,residual_top8_pca,mean_difference,5,519,519,222,222,0.7811460108757406,0.704954954954955,1.0902985091497976
6,normal colon mucosa,6,normal colon mucosa,residual_top8_pca,logistic_regression,6,519,519,222,222,0.791433325217109,0.7117117117117117,1.1528435942607487
6,normal colon mucosa,6,normal colon mucosa,residual_top8_pca,mean_difference,6,519,519,222,222,0.7766820874928984,0.7027027027027027,1.0739788614209684
6,normal colon mucosa,6,normal colon mucosa,residual_top8_pca,logistic_regression,7,519,519,222,222,0.825075075075075,0.7432432432432432,1.3070233484465972
6,normal colon mucosa,6,normal colon mucosa,residual_top8_pca,mean_difference,7,519,519,222,222,0.7898506614722831,0.7274774774774775,1.1381490284630105
6,normal colon mucosa,6,normal colon mucosa,residual_top8_pca,logistic_regression,8,519,519,222,222,0.7939899358818278,0.722972972972973,1.1623526843033423
6,normal colon mucosa,6,normal colon mucosa,residual_top8_pca,mean_difference,8,519,519,222,222,0.7667802938073208,0.7027027027027027,1.023046385178784
6,normal colon mucosa,6,normal colon mucosa,residual_top8_pca,logistic_regression,9,519,519,222,222,0.8076860644428212,0.7162162162162162,1.2088927256650484
6,normal colon mucosa,6,normal colon mucosa,residual_top8_pca,mean_difference,9,519,519,222,222,0.8021670318967616,0.7319819819819819,1.1932458386439142
6,normal colon mucosa,6,normal colon mucosa,residual_top8_pca,logistic_regression,10,519,519,222,222,0.8060831101371642,0.7387387387387387,1.21313164921161
6,normal colon mucosa,6,normal colon mucosa,residual_top8_pca,mean_difference,10,519,519,222,222,0.7653193734274816,0.6824324324324325,1.0349411555956387
6,normal colon mucosa,6,normal colon mucosa,residual_top8_pca,logistic_regression,11,519,519,222,222,0.7933000568135703,0.722972972972973,1.1540999405129855
6,normal colon mucosa,6,normal colon mucosa,residual_top8_pca,mean_difference,11,519,519,222,222,0.7806793279766253,0.7072072072072072,1.092922581138395
6,normal colon mucosa,6,normal colon mucosa,residual_top8_pca,logistic_regression,12,519,519,222,222,0.8206314422530638,0.7252252252252253,1.2877329065809902
6,normal colon mucosa,6,normal colon mucosa,residual_top8_pca,mean_difference,12,519,519,222,222,0.80305981657333,0.7162162162162162,1.2047380092575113
6,normal colon mucosa,6,normal colon mucosa,residual_top8_pca,logistic_regression,13,519,519,222,222,0.8189879068257446,0.7342342342342343,1.2900901355145369
6,normal colon mucosa,6,normal colon mucosa,residual_top8_pca,mean_difference,13,519,519,222,222,0.8029177826475123,0.7117117117117117,1.177135662622074
6,normal colon mucosa,6,normal colon mucosa,residual_top8_pca,logistic_regression,14,519,519,222,222,0.7949841733625518,0.713963963963964,1.1583782586912617
6,normal colon mucosa,6,normal colon mucosa,residual_top8_pca,mean_difference,14,519,519,222,222,0.7822417011606201,0.7184684684684685,1.0959384867732238
6,normal colon mucosa,6,normal colon mucosa,residual_top8_pca,logistic_regression,15,519,519,222,222,0.7685455725996266,0.6981981981981982,1.065018671093835
6,normal colon mucosa,6,normal colon mucosa,residual_top8_pca,mean_difference,15,519,519,222,222,0.7637367096826556,0.6981981981981982,1.0232538660475763
6,normal colon mucosa,6,normal colon mucosa,residual_top8_pca,logistic_regression,16,519,519,222,222,0.7806793279766253,0.6981981981981982,1.079910234847286
6,normal colon mucosa,6,normal colon mucosa,residual_top8_pca,mean_difference,16,519,519,222,222,0.7833576820063306,0.6914414414414415,1.1002816411657488
6,normal colon mucosa,6,normal colon mucosa,residual_top8_pca,logistic_regression,17,519,519,222,222,0.7964856748640532,0.7274774774774775,1.178757167213135
6,normal colon mucosa,6,normal colon mucosa,residual_top8_pca,mean_difference,17,519,519,222,222,0.7851229607986365,0.7207207207207207,1.076826357996862
6,normal colon mucosa,6,normal colon mucosa,residual_top8_pca,logistic_regression,18,519,519,222,222,0.8012133755376999,0.7207207207207207,1.1990535676118783
6,normal colon mucosa,6,normal colon mucosa,residual_top8_pca,mean_difference,18,519,519,222,222,0.797053810567324,0.7342342342342343,1.1621676499457314
6,normal colon mucosa,6,normal colon mucosa,residual_top8_pca,logistic_regression,19,519,519,222,222,0.8064686307929552,0.7297297297297297,1.1938899333571096
6,normal colon mucosa,6,normal colon mucosa,residual_top8_pca,mean_difference,19,519,519,222,222,0.7839055271487704,0.7162162162162162,1.1100725380204894
6,normal colon mucosa,6,normal colon mucosa,residual_top8_pca,logistic_regression,20,519,519,222,222,0.7675107539972404,0.6846846846846847,1.0674297778367614
6,normal colon mucosa,6,normal colon mucosa,residual_top8_pca,mean_difference,20,519,519,222,222,0.7564726889051213,0.6846846846846847,0.9812541250520777
6,normal colon mucosa,6,normal colon mucosa,residual_full,logistic_regression,1,519,519,222,222,0.8779522766009252,0.7702702702702703,1.5597781484448572
6,normal colon mucosa,6,normal colon mucosa,residual_full,mean_difference,1,519,519,222,222,0.766597678759841,0.6801801801801802,1.0468471380627478
6,normal colon mucosa,6,normal colon mucosa,residual_full,logistic_regression,2,519,519,222,222,0.9120201282363445,0.8378378378378378,1.7597042486099752
6,normal colon mucosa,6,normal colon mucosa,residual_full,mean_difference,2,519,519,222,222,0.7838243649054459,0.704954954954955,1.1081889569423724
6,normal colon mucosa,6,normal colon mucosa,residual_full,logistic_regression,3,519,519,222,222,0.9105997889781674,0.8355855855855856,1.822972062623407
6,normal colon mucosa,6,normal colon mucosa,residual_full,mean_difference,3,519,519,222,222,0.7843316289262235,0.713963963963964,1.120511916831614
6,normal colon mucosa,6,normal colon mucosa,residual_full,logistic_regression,4,519,519,222,222,0.9021792062332603,0.8265765765765766,1.7103346294969206
6,normal colon mucosa,6,normal colon mucosa,residual_full,mean_difference,4,519,519,222,222,0.8023496469442415,0.75,1.2069563841264204
6,normal colon mucosa,6,normal colon mucosa,residual_full,logistic_regression,5,519,519,222,222,0.9260003246489733,0.8423423423423423,1.9677910562293313
6,normal colon mucosa,6,normal colon mucosa,residual_full,mean_difference,5,519,519,222,222,0.828463598733869,0.7387387387387387,1.34815205399679
6,normal colon mucosa,6,normal colon mucosa,residual_full,logistic_regression,6,519,519,222,222,0.874097070043016,0.7837837837837838,1.492471001951679
6,normal colon mucosa,6,normal colon mucosa,residual_full,mean_difference,6,519,519,222,222,0.749797094391689,0.6981981981981982,0.9504617587556862
6,normal colon mucosa,6,normal colon mucosa,residual_full,logistic_regression,7,519,519,222,222,0.9045329112896681,0.8198198198198198,1.7582043879294678
6,normal colon mucosa,6,normal colon mucosa,residual_full,mean_difference,7,519,519,222,222,0.801253956659362,0.7342342342342343,1.2171985726559806
6,normal colon mucosa,6,normal colon mucosa,residual_full,logistic_regression,8,519,519,222,222,0.8970051132213295,0.8220720720720721,1.7101419016517427
6,normal colon mucosa,6,normal colon mucosa,residual_full,mean_difference,8,519,519,222,222,0.8049062576089603,0.7454954954954955,1.220080705499037
6,normal colon mucosa,6,normal colon mucosa,residual_full,logistic_regression,9,519,519,222,222,0.9095040986932879,0.8265765765765766,1.8209028600754262
6,normal colon mucosa,6,normal colon mucosa,residual_full,mean_difference,9,519,519,222,222,0.8042975407840273,0.7094594594594594,1.2036605650963372
6,normal colon mucosa,6,normal colon mucosa,residual_full,logistic_regression,10,519,519,222,222,0.913521629737846,0.8378378378378378,1.8033712088861864
6,normal colon mucosa,6,normal colon mucosa,residual_full,mean_difference,10,519,519,222,222,0.8047642236831426,0.759009009009009,1.1976860423719833
6,normal colon mucosa,6,normal colon mucosa,residual_full,logistic_regression,11,519,519,222,222,0.9234234234234234,0.8400900900900901,1.905603369027709
6,normal colon mucosa,6,normal colon mucosa,residual_full,mean_difference,11,519,519,222,222,0.8188458728999269,0.7342342342342343,1.2809708155155302
6,normal colon mucosa,6,normal colon mucosa,residual_full,logistic_regression,12,519,519,222,222,0.8758420582744907,0.8018018018018018,1.5017216483943847
6,normal colon mucosa,6,normal colon mucosa,residual_full,mean_difference,12,519,519,222,222,0.8030192354516679,0.7522522522522522,1.2042282505018413
6,normal colon mucosa,6,normal colon mucosa,residual_full,logistic_regression,13,519,519,222,222,0.8804277250223196,0.7972972972972973,1.6286405040111631
6,normal colon mucosa,6,normal colon mucosa,residual_full,mean_difference,13,519,519,222,222,0.7605916727538349,0.7004504504504504,1.0208447674877033
6,normal colon mucosa,6,normal colon mucosa,residual_full,logistic_regression,14,519,519,222,222,0.8922571219868517,0.8108108108108109,1.6858674845235837
6,normal colon mucosa,6,normal colon mucosa,residual_full,mean_difference,14,519,519,222,222,0.7941319698076454,0.722972972972973,1.1641070990233546
6,normal colon mucosa,6,normal colon mucosa,residual_full,logistic_regression,15,519,519,222,222,0.8903498092687282,0.7972972972972973,1.6464378720264687
6,normal colon mucosa,6,normal colon mucosa,residual_full,mean_difference,15,519,519,222,222,0.788430322214106,0.7387387387387387,1.1274869883154697
6,normal colon mucosa,6,normal colon mucosa,residual_full,logistic_regression,16,519,519,222,222,0.8915672429185942,0.8108108108108109,1.5787313745022729
6,normal colon mucosa,6,normal colon mucosa,residual_full,mean_difference,16,519,519,222,222,0.7987785082379677,0.7364864864864865,1.1843916339134575
6,normal colon mucosa,6,normal colon mucosa,residual_full,logistic_regression,17,519,519,222,222,0.9033560587614642,0.8153153153153153,1.6761196296743883
6,normal colon mucosa,6,normal colon mucosa,residual_full,mean_difference,17,519,519,222,222,0.8332115899683468,0.7477477477477478,1.3431253172265272
6,normal colon mucosa,6,normal colon mucosa,residual_full,logistic_regression,18,519,519,222,222,0.9278873468062657,0.8851351351351351,1.9456365417480344
6,normal colon mucosa,6,normal colon mucosa,residual_full,mean_difference,18,519,519,222,222,0.8521629737845954,0.8018018018018018,1.4875102664410436
6,normal colon mucosa,6,normal colon mucosa,residual_full,logistic_regression,19,519,519,222,222,0.908712766820875,0.8333333333333334,1.7987287870357984
6,normal colon mucosa,6,normal colon mucosa,residual_full,mean_difference,19,519,519,222,222,0.7851838324811298,0.6981981981981982,1.1377187576502332
6,normal colon mucosa,6,normal colon mucosa,residual_full,logistic_regression,20,519,519,222,222,0.8648242837432026,0.7747747747747747,1.5017972060649043
6,normal colon mucosa,6,normal colon mucosa,residual_full,mean_difference,20,519,519,222,222,0.7471796120444769,0.6869369369369369,0.9681380784439052
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_top8_pca,logistic_regression,1,519,519,2577,1233,0.6433013232975845,0.699475065616798,0.5201339300587561
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_top8_pca,mean_difference,1,519,519,2577,1233,0.673801968313495,0.6960629921259842,0.6526696179703009
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_top8_pca,logistic_regression,2,519,519,2577,1233,0.6483755323859672,0.6986876640419948,0.5577114089613192
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_top8_pca,mean_difference,2,519,519,2577,1233,0.6734098288528411,0.6971128608923884,0.6577620896654098
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_top8_pca,logistic_regression,3,519,519,2577,1233,0.6486191246352018,0.684514435695538,0.5436890511530448
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_top8_pca,mean_difference,3,519,519,2577,1233,0.6704023772589326,0.6868766404199476,0.6239793189563223
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_top8_pca,logistic_regression,4,519,519,2577,1233,0.6370705231033401,0.6858267716535433,0.5054949428717864
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_top8_pca,mean_difference,4,519,519,2577,1233,0.6637369505838189,0.6905511811023622,0.612482217547079
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_top8_pca,logistic_regression,5,519,519,2577,1233,0.6523139218005937,0.7,0.5661438021754275
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_top8_pca,mean_difference,5,519,519,2577,1233,0.6801057832387761,0.6931758530183727,0.6664718842382588
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_top8_pca,logistic_regression,6,519,519,2577,1233,0.6442464234583742,0.6800524934383202,0.5339233363200367
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_top8_pca,mean_difference,6,519,519,2577,1233,0.6621885347359715,0.6821522309711286,0.6010285212412309
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_top8_pca,logistic_regression,7,519,519,2577,1233,0.6550132638182738,0.6973753280839895,0.5749727721380057
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_top8_pca,mean_difference,7,519,519,2577,1233,0.7051979879406101,0.7010498687664042,0.7686243715272103
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_top8_pca,logistic_regression,8,519,519,2577,1233,0.6459566047017081,0.6958005249343832,0.539596926140467
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_top8_pca,mean_difference,8,519,519,2577,1233,0.6927068039973048,0.700262467191601,0.7231760847835332
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_top8_pca,logistic_regression,9,519,519,2577,1233,0.6531450938034726,0.6874015748031496,0.579244563954023
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_top8_pca,mean_difference,9,519,519,2577,1233,0.6529524859784965,0.6826771653543308,0.5795513681392174
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_top8_pca,logistic_regression,10,519,519,2577,1233,0.6611867852148946,0.6958005249343832,0.6060935244273601
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_top8_pca,mean_difference,10,519,519,2577,1233,0.6852725196156279,0.694488188976378,0.6848103630365434
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_top8_pca,logistic_regression,11,519,519,2577,1233,0.6497864161757843,0.6921259842519685,0.566664757436277
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_top8_pca,mean_difference,11,519,519,2577,1233,0.6638137419388747,0.6913385826771653,0.6137367554159456
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_top8_pca,logistic_regression,12,519,519,2577,1233,0.6488929298765894,0.7,0.5477385516781349
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_top8_pca,mean_difference,12,519,519,2577,1233,0.7125705874633077,0.7073490813648294,0.8062890721787087
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_top8_pca,logistic_regression,13,519,519,2577,1233,0.6424188521517787,0.6913385826771653,0.5228701580998893
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_top8_pca,mean_difference,13,519,519,2577,1233,0.6530758556964551,0.684514435695538,0.5742559754784851
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_top8_pca,logistic_regression,14,519,519,2577,1233,0.6289460606821653,0.6897637795275591,0.4617500985167664
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_top8_pca,mean_difference,14,519,519,2577,1233,0.6326358223488651,0.6826771653543308,0.5060418320160539
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_top8_pca,logistic_regression,15,519,519,2577,1233,0.6285460532548047,0.6881889763779527,0.45485667149696296
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_top8_pca,mean_difference,15,519,519,2577,1233,0.6340083104611541,0.6782152230971129,0.5172514410529094
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_top8_pca,logistic_regression,16,519,519,2577,1233,0.6319661010228041,0.6902887139107612,0.481939132001174
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_top8_pca,mean_difference,16,519,519,2577,1233,0.6609227362522231,0.689501312335958,0.6088920956587144
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_top8_pca,logistic_regression,17,519,519,2577,1233,0.6412216623377114,0.6921259842519685,0.5231568428671994
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_top8_pca,mean_difference,17,519,519,2577,1233,0.6565210809579155,0.6871391076115485,0.5905162965565465
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_top8_pca,logistic_regression,18,519,519,2577,1233,0.6613834843825581,0.6973753280839895,0.616255065141576
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_top8_pca,mean_difference,18,519,519,2577,1233,0.6871145679809633,0.699475065616798,0.7108206153333695
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_top8_pca,logistic_regression,19,519,519,2577,1233,0.6520246953444612,0.6979002624671916,0.5666714981369046
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_top8_pca,mean_difference,19,519,519,2577,1233,0.6930164871668743,0.6989501312335958,0.7208825933920447
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_top8_pca,logistic_regression,20,519,519,2577,1233,0.6539948342077792,0.6887139107611548,0.5850021785645289
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_top8_pca,mean_difference,20,519,519,2577,1233,0.6654893041286998,0.6863517060367454,0.6235603106482731
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_full,logistic_regression,1,519,519,2577,1233,0.6040977629482341,0.7039370078740157,0.2912651461382497
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_full,mean_difference,1,519,519,2577,1233,0.6163176593994979,0.6834645669291338,0.41669595601321496
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_full,logistic_regression,2,519,519,2577,1233,0.6085944632803567,0.7015748031496063,0.3702310079326509
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_full,mean_difference,2,519,519,2577,1233,0.5952497623087258,0.6774278215223097,0.33597806391765384
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_full,logistic_regression,3,519,519,2577,1233,0.5833219247816088,0.6745406824146981,0.18315926619372555
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_full,mean_difference,3,519,519,2577,1233,0.603461401801009,0.679265091863517,0.3724660308259181
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_full,logistic_regression,4,519,519,2577,1233,0.5688215768601211,0.6700787401574804,0.17568199473879842
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_full,mean_difference,4,519,519,2577,1233,0.5870787215246482,0.6748031496062992,0.30942542790705074
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_full,logistic_regression,5,519,519,2577,1233,0.600011770478193,0.684514435695538,0.2997320073078938
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_full,mean_difference,5,519,519,2577,1233,0.5996970518099314,0.6748031496062992,0.3558085028246314
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_full,logistic_regression,6,519,519,2577,1233,0.5836492321966009,0.6771653543307087,0.20906376665938844
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_full,mean_difference,6,519,519,2577,1233,0.5958987122026813,0.6719160104986877,0.34761171415966613
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_full,logistic_regression,7,519,519,2577,1233,0.61749407778146,0.7112860892388452,0.3197721120211012
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_full,mean_difference,7,519,519,2577,1233,0.601854448280865,0.6821522309711286,0.35719797569440753
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_full,logistic_regression,8,519,519,2577,1233,0.6114864131230131,0.6813648293963255,0.3768159879224965
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_full,mean_difference,8,519,519,2577,1233,0.611555965948699,0.6797900262467191,0.40582406014973854
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_full,logistic_regression,9,519,519,2577,1233,0.5717431102575941,0.6797900262467191,0.12708048217112897
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_full,mean_difference,9,519,519,2577,1233,0.5908584927304709,0.6821522309711286,0.3162794108970652
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_full,logistic_regression,10,519,519,2577,1233,0.5538135877267273,0.6847769028871391,0.08367183893983492
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_full,mean_difference,10,519,519,2577,1233,0.6192933244079118,0.6866141732283465,0.42813523525562
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_full,logistic_regression,11,519,519,2577,1233,0.589042566014601,0.6803149606299213,0.26459271180134675
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_full,mean_difference,11,519,519,2577,1233,0.5873462323926707,0.6803149606299213,0.30532647429877224
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_full,logistic_regression,12,519,519,2577,1233,0.5937916707186696,0.6829396325459317,0.28698940425507824
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_full,mean_difference,12,519,519,2577,1233,0.6216335724251056,0.6824146981627297,0.4446320596053391
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_full,logistic_regression,13,519,519,2577,1233,0.5860889313129654,0.6910761154855644,0.23378792641404278
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_full,mean_difference,13,519,519,2577,1233,0.6007834606527706,0.6721784776902887,0.3652840622600052
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_full,logistic_regression,14,519,519,2577,1233,0.6164932724163878,0.7076115485564305,0.35478679257587487
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_full,mean_difference,14,519,519,2577,1233,0.6167714837191313,0.6813648293963255,0.42798818117236964
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_full,logistic_regression,15,519,519,2577,1233,0.6029307861263199,0.689501312335958,0.32438162287399885
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_full,mean_difference,15,519,519,2577,1233,0.6224250898757837,0.6837270341207349,0.44397773139579855
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_full,logistic_regression,16,519,519,2577,1233,0.5834959642051576,0.679265091863517,0.26069819844503195
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_full,mean_difference,16,519,519,2577,1233,0.6117787867658282,0.6808398950131234,0.4022322928425873
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_full,logistic_regression,17,519,519,2577,1233,0.5932399688932068,0.6958005249343832,0.299929427704699
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_full,mean_difference,17,519,519,2577,1233,0.6113123736994645,0.6750656167979002,0.40980381841599656
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_full,logistic_regression,18,519,519,2577,1233,0.5939144109992915,0.6713910761154855,0.2824964025208987
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_full,mean_difference,18,519,519,2577,1233,0.5856055234385155,0.6648293963254593,0.3163934699999111
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_full,logistic_regression,19,519,519,2577,1233,0.6139881118170251,0.7034120734908137,0.34908675700881386
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_full,mean_difference,19,519,519,2577,1233,0.614540128361156,0.6766404199475066,0.4194223763852371
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_full,logistic_regression,20,519,519,2577,1233,0.6221953452479527,0.6902887139107612,0.39879666383344675
6,normal colon mucosa,8,colorectal adenocarcinoma epithelium,residual_full,mean_difference,20,519,519,2577,1233,0.6061632615680355,0.6850393700787402,0.3753588187394187
